"//table[@name=""attackmodes""]/column[@name=""id""][text()=42]/../column[@name=""strName""]",screwdriver stab,螺丝刀刺戳
"//table[@name=""attackmodes""]/column[@name=""id""][text()=42]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=42]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=42]/../column[@name=""vAttackPhrases""]","swings at,thrusts at,stabs at","swings at,thrusts at,stabs at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=43]/../column[@name=""strName""]",claw hammer bash,羊角锤猛击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=43]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=43]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=43]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=44]/../column[@name=""strName""]",utility cutter slash,实用刀具斩击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=44]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=44]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=44]/../column[@name=""vAttackPhrases""]","swings at,thrusts at,stabs at","swings at,thrusts at,stabs at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=45]/../column[@name=""strName""]",glass bottle throw,玻璃瓶投掷
"//table[@name=""attackmodes""]/column[@name=""id""][text()=45]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=45]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=45]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=46]/../column[@name=""strName""]",glass bottle throw,投掷玻璃瓶
"//table[@name=""attackmodes""]/column[@name=""id""][text()=46]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=46]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=46]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=47]/../column[@name=""strName""]",monkey wrench throw,投掷活动扳手
"//table[@name=""attackmodes""]/column[@name=""id""][text()=47]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=47]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=47]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=48]/../column[@name=""strName""]",fire extinguisher bash,灭火器猛击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=48]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=48]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=48]/../column[@name=""vAttackPhrases""]","swings at,bashes at","swings at,bashes at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=61]/../column[@name=""strName""]",UVD throw,投掷光盘
"//table[@name=""attackmodes""]/column[@name=""id""][text()=61]/../column[@name=""strNotes""]",JT Smoov,旧世蓝调
"//table[@name=""attackmodes""]/column[@name=""id""][text()=61]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=61]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=62]/../column[@name=""strName""]",UVD throw,投掷光盘
"//table[@name=""attackmodes""]/column[@name=""id""][text()=62]/../column[@name=""strNotes""]",Hiya Poopy,便便乐传奇
"//table[@name=""attackmodes""]/column[@name=""id""][text()=62]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=62]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=63]/../column[@name=""strName""]",UVD throw,投掷光盘
"//table[@name=""attackmodes""]/column[@name=""id""][text()=63]/../column[@name=""strNotes""]",Bridgett Lance Concert,布里奇特兰斯音乐会
"//table[@name=""attackmodes""]/column[@name=""id""][text()=63]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=63]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=64]/../column[@name=""strName""]",UVD throw,投掷光盘
"//table[@name=""attackmodes""]/column[@name=""id""][text()=64]/../column[@name=""strNotes""]",Famous Fedors' Photologues,著名的费多尔的摄影作品
"//table[@name=""attackmodes""]/column[@name=""id""][text()=64]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=64]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=65]/../column[@name=""strName""]",UVD throw,投掷光盘
"//table[@name=""attackmodes""]/column[@name=""id""][text()=65]/../column[@name=""strNotes""]",scratched UVD,刮花的 UVD
"//table[@name=""attackmodes""]/column[@name=""id""][text()=65]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=65]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=66]/../column[@name=""strName""]",sledgehammer swing,大锤挥击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=66]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=66]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=66]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=79]/../column[@name=""strName""]",antler bash,鹿角 撞击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=79]/../column[@name=""strNotes""]",deer buck,雄鹿
"//table[@name=""attackmodes""]/column[@name=""id""][text()=79]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=79]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=88]/../column[@name=""strName""]",unpowered chainsaw bash,无动力电锯 猛砸
"//table[@name=""attackmodes""]/column[@name=""id""][text()=88]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=88]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=88]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=89]/../column[@name=""strName""]",powered chainsaw swing,动力电锯 猛锯
"//table[@name=""attackmodes""]/column[@name=""id""][text()=89]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=89]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=89]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=90]/../column[@name=""strName""]",unpowered circular saw bash,无动力圆锯 猛砸
"//table[@name=""attackmodes""]/column[@name=""id""][text()=90]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=90]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=90]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=91]/../column[@name=""strName""]",powered circular saw swing,动力圆锯 猛锯
"//table[@name=""attackmodes""]/column[@name=""id""][text()=91]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=91]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=91]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=92]/../column[@name=""strName""]",nail shot,射击钉子
"//table[@name=""attackmodes""]/column[@name=""id""][text()=92]/../column[@name=""strNotes""]",nailer,打钉枪
"//table[@name=""attackmodes""]/column[@name=""id""][text()=92]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=92]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=93]/../column[@name=""strName""]",nail shot,射击钉子
"//table[@name=""attackmodes""]/column[@name=""id""][text()=93]/../column[@name=""strNotes""]",nailgun,气罐钉枪
"//table[@name=""attackmodes""]/column[@name=""id""][text()=93]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=93]/../column[@name=""vAttackPhrases""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=101]/../column[@name=""strName""]",stone tool swing,石头工具 攻击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=101]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=101]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=101]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=102]/../column[@name=""strName""]",hatchet hack,短柄斧 劈击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=102]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=102]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=102]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""attackmodes""]/column[@name=""id""][text()=103]/../column[@name=""strName""]",shovel swing,铲子 攻击
"//table[@name=""attackmodes""]/column[@name=""id""][text()=103]/../column[@name=""strNotes""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=103]/../column[@name=""strWieldPhrase""]",,
"//table[@name=""attackmodes""]/column[@name=""id""][text()=103]/../column[@name=""vAttackPhrases""]","swings at,thrusts at","swings at,thrusts at"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=1]/../column[@name=""strName""]",Grapple,擒抱
"//table[@name=""battlemoves""]/column[@name=""id""][text()=1]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=1]/../column[@name=""strSuccess""]",<us> grapples <them>!,<us> 抓住 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=1]/../column[@name=""strFail""]",<us> fails to hold <them> off!,<us> 未能抓住 <them> 挣脱!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=1]/../column[@name=""strPopUp""]","Grapple
Attempts to grab the target and engage in grappling.
Both get restricted combat moves.
Must see target.
Chance of being detected if hidden.
","擒抱 试图抓住目标并进行擒抱。两者都受到限制的战斗动作。必须看到目标。如果隐藏，有被发现的机会。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=2]/../column[@name=""strName""]",Break Free,挣脱
"//table[@name=""battlemoves""]/column[@name=""id""][text()=2]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=2]/../column[@name=""strSuccess""]",<us> manages to break free from <them>!,<us> 设法挣脱了 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=2]/../column[@name=""strFail""]",<us> fails to break free from <them>!,<us> 未能挣脱 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=2]/../column[@name=""strPopUp""]","Break free
Attempts to escape the grappling hold.
Both get a chance of getting knock down, injured, and forced to lose next turn.
Only available if not in control of the grappling hold.
Not always available.
","挣脱 试图脱离扭打。两人都有几率被击倒，受伤并被迫在下一回合失败。仅在厮打时可用。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=3]/../column[@name=""strName""]",Release,放手
"//table[@name=""battlemoves""]/column[@name=""id""][text()=3]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=3]/../column[@name=""strSuccess""]",<us> pushes <them> away!,<us> 推开 <them> !
"//table[@name=""battlemoves""]/column[@name=""id""][text()=3]/../column[@name=""strFail""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=3]/../column[@name=""strPopUp""]","Release
Releases target from the grappling hold.
Target gets a chance of getting knocked down, injured, and forced to lose next turn.
Must have control of the grappling hold.
","放手 从擒抱中释放目标。目标有几率在下一回合被击倒、受伤并被迫丢失一个回合。必须是擒抱目标。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=4]/../column[@name=""strName""]",Struggle Back,背摔
"//table[@name=""battlemoves""]/column[@name=""id""][text()=4]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=4]/../column[@name=""strSuccess""]",<us> manages to hit <them>!,<us> 设法摔 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=4]/../column[@name=""strFail""]",<us> fails to do anything to <them>!,<us> 未能对 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=4]/../column[@name=""strPopUp""]","Struggle Back
Attempts to hit the target while grappling.
Can also be done while being held back.
Unarmed attacks only while in a grappling hold.
Chance for the target to drop a weapon from either hand.
Not always available.
","背摔 试图在扭打时背摔目标。也可以在被拖住时进行。只有在擒抱时才能进行的摔角攻击。有几率让目标的任何一只手上的武器掉落。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=5]/../column[@name=""strName""]",Struggle Hit,挣扎打击
"//table[@name=""battlemoves""]/column[@name=""id""][text()=5]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=5]/../column[@name=""strSuccess""]",<us> manages to hit <them>!,<us> 设法打中 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=5]/../column[@name=""strFail""]",<us> fails to do anything to <them>!,<us> 未能对 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=5]/../column[@name=""strPopUp""]","Struggle Hit
Attempts to hit the target while grappling.
Unarmed attacks only while in a grappling hold.
Chance for the target to drop their weapons and vehicle.
Always available if in control of the grappling hold.
","挣扎打击 试图在格斗中击中目标。仅在擒抱中进行徒手攻击。有几率让目标放下武器和载具(车辆)。如果被擒抱，则始终可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=6]/../column[@name=""strName""]",Gain Control,获得控制权
"//table[@name=""battlemoves""]/column[@name=""id""][text()=6]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=6]/../column[@name=""strSuccess""]",<us> gains the upper hand while grappling <them>!,<us> 厮打时占 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=6]/../column[@name=""strFail""]",<us> fails to gain control of the situation!,<us> 未能控制局势!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=6]/../column[@name=""strPopUp""]","Gain Control
Attempts to gain control of the grappling hold.
Switches grappling/grappled position with the target.
Available when only the target is fallen.
","获得控制权 试图控制擒抱。切换与目标的擒抱/被擒抱位置。只有目标倒下时可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=7]/../column[@name=""strName""]",Takedown,前摔
"//table[@name=""battlemoves""]/column[@name=""id""][text()=7]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=7]/../column[@name=""strSuccess""]",<us> manages to take <them> down!,<us> 设法让 <them> 摔倒!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=7]/../column[@name=""strFail""]",<us> fails to take <them> down and loses balance!,<us> 没能让 <them> 失去平衡摔倒!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=7]/../column[@name=""strPopUp""]","Takedown
Attempts to damage the target by driving them down with you.
Must have no vehicles equipped.
Must be skilled in hand-to-hand combat.
Not always available.
","前摔 试图通过你击倒目标来伤害他们。必须没有装备载具(车辆)。必须精通肉搏战。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=8]/../column[@name=""strName""]",Knee Strikes,膝盖撞击
"//table[@name=""battlemoves""]/column[@name=""id""][text()=8]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=8]/../column[@name=""strSuccess""]",<us> manages to hit <them>!,<us> 设法膝击 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=8]/../column[@name=""strFail""]",<us> is having a hard time hitting <them>.,<us> 难以击中 <them>身旁后退.
"//table[@name=""battlemoves""]/column[@name=""id""][text()=8]/../column[@name=""strPopUp""]","Knee Strikes
Attempts to hit the target multiple times while grappling.
Unarmed attacks only while in a grappling hold.
Cannot be used with a crippled leg. 
","膝盖撞击 在厮打中多次尝试击中目标。仅在擒抱中进行的近距离格斗。有腿伤不能使用。 
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=9]/../column[@name=""strName""]",Knee Strikes,膝盖撞击
"//table[@name=""battlemoves""]/column[@name=""id""][text()=9]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=9]/../column[@name=""strSuccess""]",<us> manages to hit <them>!,<us> 设法膝击 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=9]/../column[@name=""strFail""]",<us> is having a hard time hitting <them>.,<us> 难以击中 <them>身旁后退.
"//table[@name=""battlemoves""]/column[@name=""id""][text()=9]/../column[@name=""strPopUp""]","Knee Strikes
Attempts to hit the target multiple times while grappling.
Unarmed attacks only while in a grappling hold.
Cannot be used with a crippled leg.
","膝盖撞击 在厮打中多次尝试击中目标。仅在擒抱中进行的近距离格斗。有腿伤不能使用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=10]/../column[@name=""strName""]",Throw Down,抱摔
"//table[@name=""battlemoves""]/column[@name=""id""][text()=10]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=10]/../column[@name=""strSuccess""]",<us> grabs and throws <them> down!,<us> 抓住并举起 <them> 摔到地上!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=10]/../column[@name=""strFail""]",<us> fails to throw <them> down and loses balance!,<us> 没能使 <them> 摔倒并失去平衡!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=10]/../column[@name=""strPopUp""]","Throw Down
Attempts to damage the target by throwing them down.
Must have no vehicles equipped.
This move breaks the grappling hold.
Not available if target is too heavy.
Not always available.
","抱摔 试图通过摔角目标来对其造成伤害。必须没有装备载具(车辆)。这一举动取消擒抱状态。如果目标太重，则不可用。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=11]/../column[@name=""strName""]",Throw Down,抱摔
"//table[@name=""battlemoves""]/column[@name=""id""][text()=11]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=11]/../column[@name=""strSuccess""]",<us> grabs and throws <them> down!,<us> 抓住并举起 <them> 摔到地上!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=11]/../column[@name=""strFail""]",<us> fails to throw <them> down and loses balance!,<us> 没能使 <them> 摔倒并失去平衡!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=11]/../column[@name=""strPopUp""]","Throw Down
Attempts to damage the target by throwing them down.
Must have no vehicles equipped.
This move breaks the grappling hold.
Not available if target is too heavy.
Not always available.
","抱摔 试图通过摔角目标来对其造成伤害。必须没有装备载具(车辆)。这一举动取消擒抱状态。如果目标太重，则不可用。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=12]/../column[@name=""strName""]",Hold Back,擒拿
"//table[@name=""battlemoves""]/column[@name=""id""][text()=12]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=12]/../column[@name=""strSuccess""]",<us> is holding <them> back!,<us> 反扭 <them> 手臂!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=12]/../column[@name=""strFail""]",<us> fails to get hold of <them>.,<us> 没能擒住 <them>身旁后退.
"//table[@name=""battlemoves""]/column[@name=""id""][text()=12]/../column[@name=""strPopUp""]","Hold Back
Attempts to hold the target for two turns.
Both get even more restricted combat moves.
Not always available.
","擒拿 试图控制目标两回合。两者的战斗动作更受限制。并非总是可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=13]/../column[@name=""strName""]",Strangle,扼杀
"//table[@name=""battlemoves""]/column[@name=""id""][text()=13]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=13]/../column[@name=""strSuccess""]",<us> is strangling <them>!,<us> 掐 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=13]/../column[@name=""strFail""]",<us> fails to strangle <them>!,<us> 没能掐住 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=13]/../column[@name=""strPopUp""]","Strangle
Strangles the target using a choking hold.
Drain fatigue until the target blacks out.
Will strangle unconscious targets to death.
Available when only the target is fallen and vulnerable.
","扼杀 使用扼住脖子勒死目标。让其窒息，直到目标昏迷。会扼杀失去知觉的目标。只有目标倒下且易受攻击时可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=14]/../column[@name=""strName""]",Strangle to kill,扼杀致死
"//table[@name=""battlemoves""]/column[@name=""id""][text()=14]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=14]/../column[@name=""strSuccess""]",<us> is strangling <them>!,<us> 掐死了 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=14]/../column[@name=""strFail""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=14]/../column[@name=""strPopUp""]","Strangle
Strangles the target using a choking hold.
Drain fatigue until the target blacks out.
Will strangle unconscious targets to death.
Available when only the target is fallen and vulnerable.
","扼杀 使用扼住脖子勒死目标。让其窒息，直到目标昏迷。会扼杀失去知觉的目标。只有目标倒下且易受攻击时可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=15]/../column[@name=""strName""]",Strangle to Black Out,扼杀到眩晕
"//table[@name=""battlemoves""]/column[@name=""id""][text()=15]/../column[@name=""strNotes""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=15]/../column[@name=""strSuccess""]",<us> is strangling <them>!,<us> 掐晕了 <them>投降!
"//table[@name=""battlemoves""]/column[@name=""id""][text()=15]/../column[@name=""strFail""]",,
"//table[@name=""battlemoves""]/column[@name=""id""][text()=15]/../column[@name=""strPopUp""]","Strangle
Strangles the target using a choking hold.
Drain fatigue until the target blacks out.
Will strangle unconscious targets to death.
Available when only the target is fallen and vulnerable.
","扼杀 使用扼住脖子勒死目标。让其窒息，直到目标昏迷。会扼杀失去知觉的目标。只有目标倒下且易受攻击时可用。
"
"//table[@name=""battlemoves""]/column[@name=""id""][text()=16]/../column[@name=""strName""]",Bite,撕咬
