"//table[@name=""itemtypes""]/column[@name=""id""][text()=7]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=8]/../column[@name=""strName""]",clothes (torso),衣服（躯干）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=8]/../column[@name=""strDesc""]","Medcare ""single-use"" hospital gown","药康 ""一次性使用"" 病号服"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=8]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=11]/../column[@name=""strName""]",talisman,护身符
"//table[@name=""itemtypes""]/column[@name=""id""][text()=11]/../column[@name=""strDesc""]",bronze talisman on a braided leather string,编织皮革绳上的青铜护身符
"//table[@name=""itemtypes""]/column[@name=""id""][text()=11]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=13]/../column[@name=""strName""]",bracelet,手镯
"//table[@name=""itemtypes""]/column[@name=""id""][text()=13]/../column[@name=""strDesc""]",Detroit Megacity tracking bracelet,底特律特大城市追踪手环
"//table[@name=""itemtypes""]/column[@name=""id""][text()=13]/../column[@name=""strDescAlt""]",Detroit Megacity tracking bracelet (unused),底特律特大城市追踪手环（未使用）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=16]/../column[@name=""strName""]",skill: hacking,技能：黑客
"//table[@name=""itemtypes""]/column[@name=""id""][text()=16]/../column[@name=""strDesc""]",Hacking: skill at manipulating computers,黑客：擅长操作计算机
"//table[@name=""itemtypes""]/column[@name=""id""][text()=16]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=17]/../column[@name=""strName""]",skill: medic,技能：医护人员
"//table[@name=""itemtypes""]/column[@name=""id""][text()=17]/../column[@name=""strDesc""]","Medic: improved healing rate via procedure training and sterilization techniques, more detailed stat bars on Conditions screen",医护人员：拥有更好的消毒技术，提高治疗速度，可以更加了解自己的身体情况。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=17]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=18]/../column[@name=""strName""]",skill: hiding,技能：隐匿
"//table[@name=""itemtypes""]/column[@name=""id""][text()=18]/../column[@name=""strDesc""]","Hiding: ability to hide is more effective, camp concealment stat visible on Camp screen",隐蔽：隐蔽能力更加有效，可以更加了解营地的隐蔽状态。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=18]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=19]/../column[@name=""strName""]",skill: melee,技能：近战
"//table[@name=""itemtypes""]/column[@name=""id""][text()=19]/../column[@name=""strDesc""]","Melee: better chance to hit in melee combat, higher wound severity, better defense in combat, can leg trip in combat",近战：近战战斗中命中率更高，造成的伤害更为严重，防御能力更好，可以在战斗中进行绊腿。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=19]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=24]/../column[@name=""strName""]",GUI Container,图形界面
"//table[@name=""itemtypes""]/column[@name=""id""][text()=24]/../column[@name=""strDesc""]",Items found in this hex,在这个区块中找到的物品
"//table[@name=""itemtypes""]/column[@name=""id""][text()=24]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=27]/../column[@name=""strName""]",medical kit,医疗包
"//table[@name=""itemtypes""]/column[@name=""id""][text()=27]/../column[@name=""strDesc""]","Omni-Med ""NRMK"" nanorobot medical kit","全能医疗服务 ""NRMK"" 纳米机器人医疗工具包"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=27]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=28]/../column[@name=""strName""]",clothes (legs),衣服（腿）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=28]/../column[@name=""strDesc""]",bluejeans,蓝色牛仔裤
"//table[@name=""itemtypes""]/column[@name=""id""][text()=28]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=29]/../column[@name=""strName""]",trait: myopia,特征：近视
"//table[@name=""itemtypes""]/column[@name=""id""][text()=29]/../column[@name=""strDesc""]","Myopia: can see one hex less than normal, and detecting hidden creatures is harder",视野范围比正常人少一个区块，并且发现隐蔽生物更加困难。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=29]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=30]/../column[@name=""strName""]",bag,包
"//table[@name=""itemtypes""]/column[@name=""id""][text()=30]/../column[@name=""strDesc""]","LM ""RIOT"" army duffel bag","长征 ""暴动"" 绿色手提袋"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=30]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=31]/../column[@name=""strName""]",powder,粉末
"//table[@name=""itemtypes""]/column[@name=""id""][text()=31]/../column[@name=""strDesc""]",ashes from Seven Gables Road,七山墙路的灰烬
"//table[@name=""itemtypes""]/column[@name=""id""][text()=31]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=32]/../column[@name=""strName""]",document,文件
"//table[@name=""itemtypes""]/column[@name=""id""][text()=32]/../column[@name=""strDesc""]","incomplete excerpts from a German manuscript labeled ""I.K., Opus Postumum""","一份被标记为 ""I.K., 晚期作品""的德语手稿不完整的摘录。"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=32]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=33]/../column[@name=""strName""]",binoculars,望远镜
"//table[@name=""itemtypes""]/column[@name=""id""][text()=33]/../column[@name=""strDesc""]","pair of Huntsman ""Hawkeye"" binoculars","一对猎人 ""鹰眼"" 望远镜"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=33]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=34]/../column[@name=""strName""]",skill: eagle eye,技能：鹰眼
"//table[@name=""itemtypes""]/column[@name=""id""][text()=34]/../column[@name=""strDesc""]","Eagle eye: can see one hex further than normal, light and line of sight permitting, and can detect hidden things easier",鹰眼：可以看到比正常人多一个区块的范围，当光线和视线允许时，并且可以更容易地发现隐藏的物体。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=34]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=35]/../column[@name=""strName""]",bottle,瓶子
"//table[@name=""itemtypes""]/column[@name=""id""][text()=35]/../column[@name=""strDesc""]","""Erie"" brand plastic water bottle","""伊利"" 牌塑料水瓶"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=35]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=36]/../column[@name=""strName""]",liquid,液体
"//table[@name=""itemtypes""]/column[@name=""id""][text()=36]/../column[@name=""strDesc""]",water,水
"//table[@name=""itemtypes""]/column[@name=""id""][text()=36]/../column[@name=""strDescAlt""]",water (sterilized),水 （已消毒）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=37]/../column[@name=""strName""]",lighter,打火机
"//table[@name=""itemtypes""]/column[@name=""id""][text()=37]/../column[@name=""strDesc""]","Flic ""Canary Yellow"" pocket cigarette lighter","弗里克 ""金丝雀黄"" 袖珍打火机"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=37]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=38]/../column[@name=""strName""]",twigs,树枝
"//table[@name=""itemtypes""]/column[@name=""id""][text()=38]/../column[@name=""strDesc""]",handful of small twigs and bark,一把小树枝和树皮
"//table[@name=""itemtypes""]/column[@name=""id""][text()=38]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=39]/../column[@name=""strName""]",canned food (open),罐头食品（打开）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=39]/../column[@name=""strDesc""]","Chef Yummy ""Creamy Crumb"" condensed soup","美味大厨 ""奶油碎屑"" 浓缩汤"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=39]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=40]/../column[@name=""strName""]",clothes (torso),衣服（躯干）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=40]/../column[@name=""strDesc""]",olive-colored hoodie,橄榄色连帽衫
"//table[@name=""itemtypes""]/column[@name=""id""][text()=40]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=42]/../column[@name=""strName""]",bag,包
"//table[@name=""itemtypes""]/column[@name=""id""][text()=42]/../column[@name=""strDesc""]","Pearson ""Yukon"" canvas backpack","皮尔逊 ""育空"" 帆布背包"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=42]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=43]/../column[@name=""strName""]",food,食物
"//table[@name=""itemtypes""]/column[@name=""id""][text()=43]/../column[@name=""strDesc""]","packet of Flynn's ""Fancy"" saltine crackers","一包弗林的 ""花式"" 苏打饼干"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=43]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=44]/../column[@name=""strName""]",liquid,液体
"//table[@name=""itemtypes""]/column[@name=""id""][text()=44]/../column[@name=""strDesc""]",water,水
"//table[@name=""itemtypes""]/column[@name=""id""][text()=44]/../column[@name=""strDescAlt""]",water (infected),水 （感染）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=45]/../column[@name=""strName""]",bottle,瓶子
"//table[@name=""itemtypes""]/column[@name=""id""][text()=45]/../column[@name=""strDesc""]","plastic pill bottle labeled: Chemico ""AquaPur"" water purification tablets","贴有标签的塑料药瓶:凯米克 ""纯水"" 净水片"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=45]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=46]/../column[@name=""strName""]",pill,药片
"//table[@name=""itemtypes""]/column[@name=""id""][text()=46]/../column[@name=""strDesc""]",pink pill,粉色药片
"//table[@name=""itemtypes""]/column[@name=""id""][text()=46]/../column[@name=""strDescAlt""]","""AquaPur"" (water purification tablet)","""纯水"" （净水片）"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=47]/../column[@name=""strName""]",pill,药片
"//table[@name=""itemtypes""]/column[@name=""id""][text()=47]/../column[@name=""strDesc""]",white pill,白色药片
"//table[@name=""itemtypes""]/column[@name=""id""][text()=47]/../column[@name=""strDescAlt""]","""Amoxicillin"" (prescription antibiotics)","""阿莫西林"" （处方抗生素）"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=48]/../column[@name=""strName""]",bottle,瓶子
"//table[@name=""itemtypes""]/column[@name=""id""][text()=48]/../column[@name=""strDesc""]","plastic pill bottle labeled: PharmaCon ""Amoxicillin""","贴有标签的塑料药瓶:药康 ""阿莫西林"""
"//table[@name=""itemtypes""]/column[@name=""id""][text()=48]/../column[@name=""strDescAlt""]","plastic pill bottle labeled: PharmaCon ""Amoxicillin"" (prescription antibiotics)","贴有标签的塑料药瓶:药康 ""阿莫西林"" （处方抗生素）"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=50]/../column[@name=""strName""]",food,食物
"//table[@name=""itemtypes""]/column[@name=""id""][text()=50]/../column[@name=""strDesc""]","French-Made ""Blinkies"" snack cakes","法国制造 ""闪烁"" 点心蛋糕"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=50]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=51]/../column[@name=""strName""]",food,食物
"//table[@name=""itemtypes""]/column[@name=""id""][text()=51]/../column[@name=""strDesc""]","packet of Flynn's ""Fancy Style"" ketchup","一包弗林的 ""花式风格"" 番茄酱"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=51]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=53]/../column[@name=""strName""]",blade,刀片
"//table[@name=""itemtypes""]/column[@name=""id""][text()=53]/../column[@name=""strDesc""]",Shop-Mart meat cleaver,Shop-Mart 切肉刀
"//table[@name=""itemtypes""]/column[@name=""id""][text()=53]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=54]/../column[@name=""strName""]",tool,工具
"//table[@name=""itemtypes""]/column[@name=""id""][text()=54]/../column[@name=""strDesc""]","HomeTec ""Handyman"" monkey wrench","家居科技 ""勤杂工"" 活动扳手"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=54]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=55]/../column[@name=""strName""]",skill: tracking,技能：追踪
"//table[@name=""itemtypes""]/column[@name=""id""][text()=55]/../column[@name=""strDesc""]","Tracking: can hide and spot tracks effectively, and benefits from terrain bonuses",追踪：可以有效地隐藏和发现足迹，并受益于地形增益。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=55]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=56]/../column[@name=""strName""]",skill: athletics,技能：运动
"//table[@name=""itemtypes""]/column[@name=""id""][text()=56]/../column[@name=""strDesc""]","Athletics: less fatigue per move, can run away faster in battle, can run further on map before run moves deplete",运动：在移动过程中的疲劳度降低，在战斗中可以跑得更快，可以在地图上跑得更远。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=56]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=57]/../column[@name=""strName""]",headwear,头饰
"//table[@name=""itemtypes""]/column[@name=""id""][text()=57]/../column[@name=""strDesc""]","NEONtech ""NVG XI"" night vision goggles (off)","霓虹科技 ""NVG XI"" 夜视镜（关闭）"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=57]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=58]/../column[@name=""strName""]",trait: fast metabolism,特征：新陈代谢快
"//table[@name=""itemtypes""]/column[@name=""id""][text()=58]/../column[@name=""strDesc""]","Fast metabolism: food and water intake rates increased, healing rates slightly increased",新陈代谢快：食物和水的摄入速度增加，治愈速度略微增加。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=58]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=59]/../column[@name=""strName""]",skill: slow metabolism,技能：新陈代谢慢
"//table[@name=""itemtypes""]/column[@name=""id""][text()=59]/../column[@name=""strDesc""]","Slow metabolism: food and water intake rates reduced, healing rates slightly reduced",新陈代谢慢：食物和水的摄入速度减少，治愈速度略微降低。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=59]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=60]/../column[@name=""strName""]",skill: strong,技能：强壮
"//table[@name=""itemtypes""]/column[@name=""id""][text()=60]/../column[@name=""strDesc""]","Strong: can carry more without being encumbered, melee attacks are more damaging, can create obstacle in combat",强壮：可以在携带更多的物品而不被拖累，近战攻击伤害更大，可以在战斗中创造障碍物。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=60]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=61]/../column[@name=""strName""]",trait: feeble,特征：虚弱
"//table[@name=""itemtypes""]/column[@name=""id""][text()=61]/../column[@name=""strDesc""]","Feeble: melee attack effectiveness is lessened, can carry less",虚弱：近战攻击效果降低，携带能力下降。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=61]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=62]/../column[@name=""strName""]",powder,粉末
"//table[@name=""itemtypes""]/column[@name=""id""][text()=62]/../column[@name=""strDesc""]",handful of ashes,一把灰烬
"//table[@name=""itemtypes""]/column[@name=""id""][text()=62]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=63]/../column[@name=""strName""]",rags,破布
"//table[@name=""itemtypes""]/column[@name=""id""][text()=63]/../column[@name=""strDesc""]",dirty rags,脏破布
"//table[@name=""itemtypes""]/column[@name=""id""][text()=63]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=64]/../column[@name=""strName""]",tiny campfire (lit),小篝火（点燃）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=64]/../column[@name=""strDesc""]","tiny, lit campfire",点燃的小篝火
"//table[@name=""itemtypes""]/column[@name=""id""][text()=64]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=65]/../column[@name=""strName""]",trait: frail,特征：脆弱
"//table[@name=""itemtypes""]/column[@name=""id""][text()=65]/../column[@name=""strDesc""]","Fragile: physical wounds, pain, and infections are more severe to you, healing is slower",脆弱：对你来说，身体伤口、疼痛和感染更严重，愈合速度更慢。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=65]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=66]/../column[@name=""strName""]",skill: tough,技能：坚韧
"//table[@name=""itemtypes""]/column[@name=""id""][text()=66]/../column[@name=""strDesc""]","Tough: higher pain threshold, immune system effectiveness, and resistance to wounds, can headbutt in combat",坚韧: 具有更高的疼痛阈值、免疫系统功效和抵抗创伤的能力，在战斗中可以用头部撞击对手。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=66]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=67]/../column[@name=""strName""]",rifle,步枪
"//table[@name=""itemtypes""]/column[@name=""id""][text()=67]/../column[@name=""strDesc""]",hunting rifle,猎枪
"//table[@name=""itemtypes""]/column[@name=""id""][text()=67]/../column[@name=""strDescAlt""]","Cathcart North ""Buckmaster"" .308 hunting rifle","北卡斯卡特 ""狩猎大师"" .308 猎枪"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=68]/../column[@name=""strName""]",ammo,弹药
"//table[@name=""itemtypes""]/column[@name=""id""][text()=68]/../column[@name=""strDesc""]",a bullet,一颗子弹
"//table[@name=""itemtypes""]/column[@name=""id""][text()=68]/../column[@name=""strDescAlt""]",a .308 FMJ round,A.308 FMJ子弹
"//table[@name=""itemtypes""]/column[@name=""id""][text()=69]/../column[@name=""strName""]",ammo,弹药
"//table[@name=""itemtypes""]/column[@name=""id""][text()=69]/../column[@name=""strDesc""]",a bullet,一颗子弹
"//table[@name=""itemtypes""]/column[@name=""id""][text()=69]/../column[@name=""strDescAlt""]",a .308 SP round,.308 SP 子弹
"//table[@name=""itemtypes""]/column[@name=""id""][text()=70]/../column[@name=""strName""]",liquid,液体
"//table[@name=""itemtypes""]/column[@name=""id""][text()=70]/../column[@name=""strDesc""]",lighter fluid,打火机油
"//table[@name=""itemtypes""]/column[@name=""id""][text()=70]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=72]/../column[@name=""strName""]",skill: night vision,技能：夜视
"//table[@name=""itemtypes""]/column[@name=""id""][text()=72]/../column[@name=""strDesc""]",Night vision: can see better in dark areas,夜视：在暗处看得更清楚。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=72]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=73]/../column[@name=""strName""]",vehicle,车辆
"//table[@name=""itemtypes""]/column[@name=""id""][text()=73]/../column[@name=""strDesc""]",Shop-Mart shopping cart,Shop-Mart 购物车
"//table[@name=""itemtypes""]/column[@name=""id""][text()=73]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=84]/../column[@name=""strName""]",food,食物
"//table[@name=""itemtypes""]/column[@name=""id""][text()=84]/../column[@name=""strDesc""]",mushrooms,蘑菇
"//table[@name=""itemtypes""]/column[@name=""id""][text()=84]/../column[@name=""strDescAlt""]","mushrooms (agaricus bisporus, edible)",蘑菇 （双孢蘑菇，可食用）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=85]/../column[@name=""strName""]",clean rags,干净的抹布
"//table[@name=""itemtypes""]/column[@name=""id""][text()=85]/../column[@name=""strDesc""]",clean rags (encounter),干净的抹布 （事件）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=85]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=86]/../column[@name=""strName""]",food,食物
"//table[@name=""itemtypes""]/column[@name=""id""][text()=86]/../column[@name=""strDesc""]",mushrooms,蘑菇
"//table[@name=""itemtypes""]/column[@name=""id""][text()=86]/../column[@name=""strDescAlt""]","mushrooms (Amanita phalloides, poisonous ""Death Cap"")","蘑菇 (毒鹅膏, 有毒的 ""死亡帽"")"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=87]/../column[@name=""strName""]",trait: eye surgery,特征：眼科手术
"//table[@name=""itemtypes""]/column[@name=""id""][text()=87]/../column[@name=""strDesc""]","has had corrective eye surgery, removing myopia (encounter)",已经进行了矫正眼科手术，矫正近视（事件）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=87]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=88]/../column[@name=""strName""]",crowbar,撬棍
"//table[@name=""itemtypes""]/column[@name=""id""][text()=88]/../column[@name=""strDesc""]",crowbar,撬棍
"//table[@name=""itemtypes""]/column[@name=""id""][text()=88]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=89]/../column[@name=""strName""]",small parts,小零件
"//table[@name=""itemtypes""]/column[@name=""id""][text()=89]/../column[@name=""strDesc""]",assorted small parts,各式各样的小零件
"//table[@name=""itemtypes""]/column[@name=""id""][text()=89]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=90]/../column[@name=""strName""]",tool,工具
"//table[@name=""itemtypes""]/column[@name=""id""][text()=90]/../column[@name=""strDesc""]","Pearson ""Ravager"" multitool pocket knife","皮尔逊 ""蹂躏"" 多功能折叠刀"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=90]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=91]/../column[@name=""strName""]",lockpicks,撬锁工具
"//table[@name=""itemtypes""]/column[@name=""id""][text()=91]/../column[@name=""strDesc""]",crude lockpicking tools,基本撬锁工具
"//table[@name=""itemtypes""]/column[@name=""id""][text()=91]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=92]/../column[@name=""strName""]",skill: trapping,技能：捕猎
"//table[@name=""itemtypes""]/column[@name=""id""][text()=92]/../column[@name=""strDesc""]",Trapping: can trap and prepare animals,捕猎：能够捕捉和处理动物。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=92]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=93]/../column[@name=""strName""]",skill: botany,技能：植物学
"//table[@name=""itemtypes""]/column[@name=""id""][text()=93]/../column[@name=""strDesc""]","Botany: knowledge of herbs, fungi, and other useful plants",植物学：对草药、真菌和其他植物有着更深的了解。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=93]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=94]/../column[@name=""strName""]",skill: lockpicking,技能：撬锁
"//table[@name=""itemtypes""]/column[@name=""id""][text()=94]/../column[@name=""strDesc""]",Lockpicking: knowledge in bypassing locks and other security devices,撬锁：掌握开锁和其他安全设备的知识。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=94]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=95]/../column[@name=""strName""]",skill: electrician,技能：电工
"//table[@name=""itemtypes""]/column[@name=""id""][text()=95]/../column[@name=""strDesc""]",Electrician: knowledge of electronic systems and components,电工：掌握电子系统和元件的知识。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=95]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=96]/../column[@name=""strName""]",skill: mechanic,技能：机械师
"//table[@name=""itemtypes""]/column[@name=""id""][text()=96]/../column[@name=""strDesc""]",Mechanic: knowledge of mechanical systems and components,机械师：掌握机械系统和部件的知识。
"//table[@name=""itemtypes""]/column[@name=""id""][text()=96]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=97]/../column[@name=""strName""]",clothes (torso),衣服（躯干）
"//table[@name=""itemtypes""]/column[@name=""id""][text()=97]/../column[@name=""strDesc""]",Grayling Community College t-shirt,格雷林社区学院 T 恤
"//table[@name=""itemtypes""]/column[@name=""id""][text()=97]/../column[@name=""strDescAlt""]",,
"//table[@name=""itemtypes""]/column[@name=""id""][text()=98]/../column[@name=""strName""]",medical kit,医疗包
"//table[@name=""itemtypes""]/column[@name=""id""][text()=98]/../column[@name=""strDesc""]","Omni-Med ""NRMK"" nanorobot suspension refill","全能医疗服务 ""NRMK"" 纳米机器人悬浮芯"
"//table[@name=""itemtypes""]/column[@name=""id""][text()=98]/../column[@name=""strDescAlt""]",,
